C[PPB],C_STDEV[PPB],VALVE_ID,DATE_TIME,TIME_NORM_GLOBAL[h],TIME_NORM_LOCAL[h],TREATMENT,T[degc],P_ATMOS[hpa],P_DROP[pa],F[mg/h m2],F_STDEV[mg/h m2]
6.168579555903334,0.2069177587173647,9.0,2025-11-02 21:47:25.687,131.17081222222222,130.10485583333335,BACKGROUND,6.7,998.2,131.2,1.1909945769094286,0.03995051474415917
8.182820262546667,0.1710445921604427,11.0,2025-11-02 22:03:24.223,131.43707222222224,129.328485,RAW,6.7,998.2,127.3,1.5562340380341546,0.03252978897264796
9.246999028970002,0.2192345991134824,12.0,2025-11-02 22:11:24.003,131.57034444444443,129.32872166666667,H2SO4,6.7,998.2,129.5,1.7737540189830636,0.04205345432170931
8.696591633293334,0.2154268919281703,13.0,2025-11-02 22:19:24.134,131.70371416666666,129.32861277777778,RAW,6.7,998.2,127.3,1.653944664599303,0.04097055185985296
11.636991281266669,0.1945185849154819,14.0,2025-11-02 22:27:23.832,131.83696361111112,129.3285747222222,AA,6.7,998.2,131.6,2.250227095580196,0.03761375941523353
9.4131957205,0.2002307111643986,15.0,2025-11-02 22:35:23.783,131.97028333333333,129.32888833333334,RAW,6.6,998.1,131.3,1.8186069820117434,0.038684096256888414
7.489860959676667,0.1970985555211062,16.0,2025-11-02 22:43:22.901,132.10337166666665,129.32840833333333,BACKGROUND,6.6,998.1,131.3,1.447023289434128,0.03807897125037931
9.618908793213333,0.2546726156433629,17.0,2025-11-02 22:51:21.982,132.2364497222222,130.92731166666667,AA,6.6,998.1,129.5,1.845568178117374,0.04886372096603406
10.975255857166664,0.2003112329457932,18.0,2025-11-02 22:59:22.703,132.36998333333332,130.92776333333333,H2SO4,6.6,998.1,125.6,2.073857327340864,0.03785031744130642
9.80422279835,0.1889765576772145,4.0,2025-11-02 23:07:22.404,132.5032336111111,132.5032336111111,AA,6.6,998.1,131.2,1.8934310371478555,0.03649591476640229
6.5643519489566655,0.2413709064521937,5.0,2025-11-02 23:15:21.280,132.63625472222222,132.50301638888888,BACKGROUND,6.6,998.1,131.2,1.2677341156515054,0.04661452265425967
8.006394314576667,0.1870983994374813,8.0,2025-11-02 23:23:21.332,132.76960250000002,131.83690361111113,H2SO4,6.6,998.1,131.2,1.5462271515713482,0.03613319727446766
5.831892100529999,0.1961959067560258,9.0,2025-11-02 23:31:20.469,132.9026961111111,131.8367397222222,BACKGROUND,6.8,998.0,131.2,1.1253611264931667,0.03785928183071907
7.844749319563332,0.216922138633385,11.0,2025-11-02 23:47:21.223,133.16957222222223,131.060985,RAW,6.8,998.0,127.3,1.4911069122177056,0.041231923054909345
9.266997203083331,0.2397965079955855,12.0,2025-11-02 23:55:21.433,133.30296388888888,131.06134111111112,H2SO4,6.8,998.0,129.5,1.7765990583499496,0.045971984340171856
8.810895782866668,0.2326653185955359,13.0,2025-11-03 00:03:20.621,133.43607166666666,131.06097027777778,RAW,6.8,998.0,127.3,1.6747491945853064,0.044224340467573994
12.2137726734,0.182300410082159,14.0,2025-11-03 00:11:20.487,133.5693677777778,131.06097888888888,AA,6.8,998.0,131.6,2.3604417555313963,0.03523149738537239
9.605505649043334,0.2141920767878125,15.0,2025-11-03 00:19:20.516,133.70270916666666,131.06131416666668,RAW,6.8,998.0,131.3,1.8542492252491092,0.0413476923495282
7.630787865526667,0.2603034327924151,16.0,2025-11-03 00:27:19.390,133.83572972222225,131.0607663888889,BACKGROUND,6.8,998.0,131.3,1.4730492078886388,0.05024904010473314
10.878588066833334,0.22807161644114,17.0,2025-11-03 00:35:19.312,133.96904138888888,132.65990333333335,AA,6.9,998.1,129.5,2.085025336117119,0.04371294287525925
12.375142575366668,0.2486701044864049,18.0,2025-11-03 00:43:19.243,134.10235555555556,132.66013555555557,H2SO4,6.9,998.1,125.6,2.335871519248553,0.04693775536086252
10.738515179699997,0.1925221950554732,4.0,2025-11-03 00:51:19.289,134.23570166666667,134.23570166666667,AA,6.9,998.1,131.2,2.071643746999401,0.03714083324100794
7.06805703807,0.2077786566409109,5.0,2025-11-03 00:59:18.615,134.36884777777777,134.23560944444444,BACKGROUND,6.9,998.1,131.2,1.3635494219939155,0.04008406633384338
8.850386632370002,0.1960147575774981,8.0,2025-11-03 01:07:19.210,134.5023463888889,133.5696475,H2SO4,6.9,998.1,131.2,1.7073913682346373,0.03781460845002706
6.337796348273332,0.226514059189417,9.0,2025-11-03 01:15:18.154,134.6353863888889,133.56942999999998,BACKGROUND,6.9,998.1,131.2,1.2226696107368997,0.043698446803361275
9.021437292773332,0.1732624238791099,11.0,2025-11-03 01:31:17.467,134.90186222222223,132.793275,RAW,6.7,998.2,127.3,1.7157248157171638,0.032951583060808406
10.557613843000002,0.1671140291392773,12.0,2025-11-03 01:39:17.559,135.0352211111111,132.79359833333334,H2SO4,6.7,998.2,129.5,2.025155396493903,0.03205571665851718
9.642062467743331,0.2036432735395714,13.0,2025-11-03 01:47:17.765,135.16861166666666,132.79351027777778,RAW,6.7,998.2,127.3,1.8337572288901527,0.03872950690968127
13.607039574666665,0.2097439883227686,14.0,2025-11-03 01:55:16.999,135.30173222222223,132.79334333333333,AA,6.7,998.2,131.6,2.6311723023147384,0.040557872241318446
10.179727608876668,0.2057744151233519,15.0,2025-11-03 02:03:17.114,135.4350975,132.7937025,RAW,6.7,998.2,131.3,1.9661933210979863,0.03974490243880167
7.88510943555,0.2141932825409356,16.0,2025-11-03 02:11:16.226,135.56818416666667,132.79322083333332,BACKGROUND,6.7,998.2,131.3,1.522992569544398,0.041370989257984166
11.250481599966667,0.2396003662164255,17.0,2025-11-03 02:19:16.118,135.70148749999998,134.39234944444445,AA,6.7,998.2,129.5,2.1580608899078344,0.04596000401803192
13.309799340366668,0.203761509910759,18.0,2025-11-03 02:27:14.950,135.83449638888888,134.3922763888889,H2SO4,6.7,998.2,125.6,2.5143401129852885,0.03849237127845062
11.701196456899996,0.2023921835796164,4.0,2025-11-03 02:35:15.822,135.96807194444446,135.96807194444446,AA,6.7,998.2,131.2,2.2592010684506603,0.03907674220096546
7.238316213816665,0.1997179906112549,5.0,2025-11-03 02:43:14.220,136.10096027777777,135.96772194444443,BACKGROUND,6.7,998.2,131.2,1.3975333021945273,0.03856042409335835
9.422338211573337,0.1708580297470783,8.0,2025-11-03 02:51:14.342,136.2343275,135.3016286111111,H2SO4,6.7,998.2,131.2,1.8192119612125144,0.03298830549335448
6.456431603293334,0.1701320206555397,9.0,2025-11-03 02:59:14.503,136.36770555555557,135.30174916666667,BACKGROUND,6.7,998.2,131.2,1.2465714279959441,0.032848131749468504
9.386789920173332,0.2265934784441244,11.0,2025-11-03 03:15:14.124,136.63426694444445,134.5256797222222,RAW,6.7,998.2,127.3,1.7852087071387428,0.04309424778218924
11.507708852500002,0.1865202840184931,12.0,2025-11-03 03:23:13.750,136.7674963888889,134.5258736111111,H2SO4,6.7,998.2,129.5,2.20740207308992,0.035778213273643666
10.584413984066666,0.1896221858977435,13.0,2025-11-03 03:31:13.989,136.9008961111111,134.5257947222222,RAW,6.1,998.3,127.3,2.0175037518457137,0.03614403896689773
14.964794394633335,0.2452257886046651,14.0,2025-11-03 03:39:13.625,137.03412833333334,134.52573944444444,AA,6.1,998.3,131.6,2.9002272599281995,0.04752557891498286
10.522072050133335,0.171486290413947,15.0,2025-11-03 03:47:13.046,137.16730083333334,134.52590583333333,RAW,6.1,998.3,131.3,2.0368871372466106,0.03319671424925085
7.813127663273335,0.1896586488777057,16.0,2025-11-03 03:55:11.946,137.30032861111113,134.52536527777778,BACKGROUND,6.1,998.3,131.3,1.5124833933051673,0.03671456159261661
10.522569080333334,0.1955955277325425,17.0,2025-11-03 04:03:12.506,137.4338175,136.12467944444444,AA,6.1,998.3,129.5,2.022972602448952,0.03760340186352506
12.538155759433332,0.2632579763049026,18.0,2025-11-03 04:11:12.229,137.5670738888889,136.12485388888888,H2SO4,6.1,998.3,125.6,2.3738966725547317,0.04984363298434135
10.695195279566663,0.2440568550503939,4.0,2025-11-03 04:19:11.789,137.700285,137.700285,AA,6.1,998.3,131.2,2.0696121600386417,0.047227097939772124
6.57514424182,0.2102462636236986,5.0,2025-11-03 04:27:11.918,137.83365416666666,137.70041583333332,BACKGROUND,6.1,998.3,131.2,1.2723468923355725,0.0406844580603045
8.456210286686668,0.2396311065581412,8.0,2025-11-03 04:35:12.411,137.96712444444444,137.03442555555554,H2SO4,6.5,998.6,131.2,1.6344998004582465,0.04631826581577816
5.990022396383335,0.201465485277736,9.0,2025-11-03 04:43:11.947,138.1003288888889,137.0343725,BACKGROUND,6.5,998.6,131.2,1.1578106598227942,0.038941237779306526
8.123933366140001,0.1794160310560192,11.0,2025-11-03 04:59:11.382,138.36683861111112,136.25825138888888,RAW,6.5,998.6,127.3,1.5467592947333144,0.03415998152036987
9.840706420116668,0.1764052140074456,12.0,2025-11-03 05:07:11.177,138.500115,136.25849222222223,H2SO4,6.5,998.6,129.5,1.8897455870155973,0.0338757158749951
9.61316410605,0.1909237459513314,13.0,2025-11-03 05:15:10.721,138.63332166666666,136.25822027777778,RAW,6.5,998.6,127.3,1.8303019316730897,0.03635099714952963
13.198715384066666,0.1927760511993233,14.0,2025-11-03 05:23:09.908,138.76642916666668,136.25804027777778,AA,6.5,998.6,131.6,2.5550640329458414,0.03731841626248898
10.226151719546666,0.2152980861423964,15.0,2025-11-03 05:31:09.288,138.89959027777778,136.2581952777778,RAW,6.6,999.1,131.3,1.977647572851847,0.04163675145610235
7.999297201566666,0.1646554553239153,16.0,2025-11-03 05:39:09.470,139.03297416666666,136.25801083333332,BACKGROUND,6.6,999.1,131.3,1.546993544498301,0.031842913200254404
11.439325983766668,0.2241104453375555,17.0,2025-11-03 05:47:08.895,139.16614777777778,137.85700972222222,AA,6.6,999.1,129.5,2.197048408956992,0.04304287665709051
13.804104920000002,0.1941850656829658,18.0,2025-11-03 05:55:09.223,139.29957222222222,137.85735222222223,H2SO4,6.6,999.1,125.6,2.6110030371095503,0.03672949453788571
12.294562470166666,0.2170132745434576,4.0,2025-11-03 06:03:09.335,139.43293666666665,139.43293666666665,AA,6.6,999.1,131.2,2.3767543709202656,0.04195246883087256
7.053666706536666,0.2212043538371425,5.0,2025-11-03 06:11:08.711,139.56609666666665,139.43285833333331,BACKGROUND,6.6,999.1,131.2,1.3635973802611059,0.04276267790128968
9.602518637903335,0.2094155741809449,8.0,2025-11-03 06:19:08.361,139.69933277777778,138.7666338888889,H2SO4,6.6,999.1,131.2,1.8563351237476513,0.040483700211463546
6.302135156783334,0.1583505744331848,9.0,2025-11-03 06:27:08.334,139.8326586111111,138.76670222222222,BACKGROUND,6.6,999.1,131.2,1.2183131621284944,0.030611940915755493
9.085376494063333,0.2119206403076553,11.0,2025-11-03 06:43:07.589,140.09911833333334,137.99053111111112,RAW,5.3,999.4,127.3,1.7386601317628847,0.04055505775036893
10.725114753033331,0.187795694258515,12.0,2025-11-03 06:51:08.796,140.23278694444446,137.99116416666666,H2SO4,5.3,999.4,129.5,2.070114639681512,0.03624750176624025
14.253162419166664,0.1680203900752301,14.0,2025-11-03 07:07:07.542,140.49910527777777,137.9907163888889,AA,5.3,999.4,131.6,2.773299309867304,0.03269245225274818
9.956488775383333,0.1751727225683943,15.0,2025-11-03 07:15:06.354,140.6321086111111,137.99071361111112,RAW,5.3,999.4,131.3,1.9350675778528776,0.03404524060775293
7.379066997403333,0.1999339642590679,16.0,2025-11-03 07:23:07.230,140.76568527777778,137.99072194444443,BACKGROUND,5.3,999.4,131.3,1.4341394465067954,0.03885764757811651
9.516347611733332,0.19457382375386,17.0,2025-11-03 07:31:06.803,140.8989,139.58976194444443,AA,6.0,999.8,129.5,1.8329310316345906,0.037476604896454616
11.2340684135,0.2338227971421311,18.0,2025-11-03 07:39:05.444,141.03185583333334,139.58963583333335,H2SO4,6.0,999.8,125.6,2.1309478732329303,0.04435296047197239
9.8614819794,0.2280406515749426,4.0,2025-11-03 07:47:05.243,141.16513333333333,141.16513333333333,AA,6.0,999.8,131.2,1.91183340281997,0.04420996111867677
6.297778283473333,0.184433857960457,5.0,2025-11-03 07:55:04.102,141.2981497222222,141.1649113888889,BACKGROUND,6.0,999.8,131.2,1.220942543022433,0.0357559655837052
8.680362685586665,0.2486892704101554,8.0,2025-11-03 08:03:04.753,141.4316638888889,140.498965,H2SO4,6.0,999.8,131.2,1.6828512555783584,0.0482130834986316
6.351825099890001,0.2282886754407462,9.0,2025-11-03 08:11:04.382,141.56489416666668,140.49893777777777,BACKGROUND,6.0,999.8,131.2,1.2314205329591696,0.04425804520100135
11.793568072633333,0.2350886507680169,11.0,2025-11-03 08:27:05.046,141.83174527777777,139.72315805555556,RAW,6.0,999.8,127.3,2.2521658151149806,0.04489384548598373
17.0254786915,0.1708927727250429,12.0,2025-11-03 08:35:04.309,141.9648738888889,139.72325111111113,H2SO4,7.9,1000.5,129.5,3.259366225779785,0.03271579858297612
16.675178645133332,0.189384954083761,13.0,2025-11-03 08:43:04.137,142.09815944444443,139.72305805555555,RAW,7.9,1000.5,127.3,3.1650723536914196,0.03594666630756435
21.73821605563333,0.3277575976155447,14.0,2025-11-03 08:51:04.594,142.23161972222223,139.72323083333333,AA,7.9,1000.5,131.6,4.195181847616444,0.06325278580432472
18.41335230183333,0.1728365963435933,15.0,2025-11-03 08:59:03.680,142.36469916666667,139.72330416666668,RAW,7.9,1000.5,131.3,3.5494754027719178,0.033317086284137515
11.166387775333334,0.249583062915204,16.0,2025-11-03 09:07:02.848,142.4978013888889,139.72283805555557,BACKGROUND,7.9,1000.5,131.3,2.152504231530532,0.04811122538929475
26.95085757523333,0.3114785397338921,17.0,2025-11-03 09:15:03.391,142.63128555555556,141.3221475,AA,7.9,1000.5,129.5,5.15948576414315,0.059629608709369585
35.582186306800004,0.1599661216628864,18.0,2025-11-03 09:23:02.101,142.76426055555555,141.32204055555556,H2SO4,7.9,1000.5,125.6,6.708514986641841,0.03015933633975048
33.5619542454,0.2385557180255645,4.0,2025-11-03 09:31:01.815,142.89751444444445,142.89751444444445,AA,9.3,1000.4,131.2,6.43445405960753,0.045735590873781325
13.346334167633335,0.2409145776945242,5.0,2025-11-03 09:39:02.167,143.03094555555555,142.8977072222222,BACKGROUND,9.3,1000.4,131.2,2.5587417656877713,0.04618782837050166
33.41007637206666,0.2103115104338038,8.0,2025-11-03 09:47:01.371,143.16405777777777,142.23135888888888,H2SO4,9.3,1000.4,131.2,6.405336231977805,0.040320648261370405
12.969539021966666,0.1718703592953664,9.0,2025-11-03 09:55:01.542,143.29743861111112,142.2314822222222,BACKGROUND,9.3,1000.4,131.2,2.4865030921901576,0.03295076094223114
29.4796694496,0.2897986150518851,11.0,2025-11-03 10:11:01.151,143.56399666666667,141.45540944444443,RAW,9.3,1000.4,127.3,5.567168386585052,0.05472780795426716
37.934688689,0.2289290084475764,12.0,2025-11-03 10:19:00.927,143.69726777777777,141.455645,H2SO4,9.3,1000.4,129.5,7.22551745551327,0.043604695432520046
41.38113531486667,0.239083822876828,13.0,2025-11-03 10:27:00.657,143.8305261111111,141.4554247222222,RAW,9.3,1000.4,127.3,7.814733089859996,0.04515043503928559
45.42069378713334,0.2945584058695985,14.0,2025-11-03 10:35:00.266,143.96375083333334,141.45536194444446,AA,10.4,1000.5,131.6,8.68829566420636,0.05634459333814354
36.345728589266656,0.2566415841232959,15.0,2025-11-03 10:42:59.979,144.09700444444445,141.45560944444446,RAW,10.4,1000.5,131.3,6.944462315815745,0.04903568806546916
17.216989822733336,0.1730888827021801,16.0,2025-11-03 10:50:59.476,144.23019805555555,141.4552347222222,BACKGROUND,10.4,1000.5,131.3,3.2895952745067043,0.03307154017451474
40.57458183686666,0.2194486542035073,17.0,2025-11-03 10:58:59.431,144.36351888888888,143.05438083333334,AA,10.4,1000.5,129.5,7.699132968286338,0.04164095578895475
38.691899474866666,0.2180173053973509,18.0,2025-11-03 11:06:59.502,144.49687194444445,143.05465194444443,H2SO4,10.4,1000.5,125.6,7.23049039925535,0.04074165535788805
43.38896096963333,0.2248635446983591,4.0,2025-11-03 11:14:59.433,144.6301861111111,144.6301861111111,AA,10.4,1000.5,131.2,8.287032672504818,0.042947595428125714
17.826937831000002,0.2634883280237009,5.0,2025-11-03 11:22:57.559,144.7629988888889,144.62976055555555,BACKGROUND,10.4,1000.5,131.2,3.404838764394539,0.05032469859520883
35.616091766366665,0.1996949104243837,8.0,2025-11-03 11:30:58.280,144.8965325,143.9638336111111,H2SO4,10.5,1000.2,131.2,6.7980238425304576,0.038115657697706765
15.232969943833334,0.2435295327508764,9.0,2025-11-03 11:38:58.030,145.02979638888888,143.96384,BACKGROUND,10.5,1000.2,131.2,2.907508593307199,0.046482347947118544
36.704400093500006,0.2430920229865008,11.0,2025-11-03 11:54:57.776,145.2963925,143.18780527777778,RAW,10.5,1000.2,127.3,6.900838064641974,0.045704021347923965
37.3374199835,0.2741023602239725,12.0,2025-11-03 12:02:56.737,145.42943722222222,143.18781444444443,H2SO4,10.5,1000.2,129.5,7.080251641861936,0.05197771262373365
35.536993340900004,0.2053586657792872,13.0,2025-11-03 12:10:56.450,145.5626908333333,143.18758944444443,RAW,10.5,1000.2,127.3,6.681352527901413,0.03860972782837437
38.82889286539999,0.2662463456551497,14.0,2025-11-03 12:18:56.357,145.69599833333334,143.18760944444443,AA,10.5,1000.2,131.6,7.422538459306234,0.050895701485119654
33.094227924799995,0.1882543998714374,15.0,2025-11-03 12:26:56.772,145.82944694444444,143.18805194444445,RAW,10.5,1000.2,131.3,6.319083890103973,0.035945704736545264
17.318338923666666,0.2333392623472982,16.0,2025-11-03 12:34:56.137,145.96260388888888,143.18764055555556,BACKGROUND,10.6,999.7,131.3,3.3039834372746424,0.04451633967087932
42.045539106533326,0.2263580971836755,17.0,2025-11-03 12:42:55.859,146.09586000000002,144.78672194444445,AA,10.6,999.7,129.5,7.96625260403447,0.04288744583735271
37.17143948973334,0.298433521430369,18.0,2025-11-03 12:50:55.690,146.2291463888889,144.7869263888889,H2SO4,10.6,999.7,125.6,6.935910227347814,0.05568544403678591
38.51901517693333,0.2124760207670994,4.0,2025-11-03 12:58:56.306,146.3626508333333,146.3626508333333,AA,10.6,999.7,131.2,7.345838166077722,0.040520622231846604
16.170390698600002,0.2182453391604749,5.0,2025-11-03 13:06:54.338,146.49543749999998,146.36219916666667,BACKGROUND,10.6,999.7,131.2,3.0838034827353833,0.041620870487198966
25.98533646216667,0.1765560752079167,8.0,2025-11-03 13:14:55.282,146.62903305555554,145.69633416666665,H2SO4,10.6,999.7,131.2,4.955580392316564,0.03367044431841726
13.169405843999998,0.2026086650955977,9.0,2025-11-03 13:22:55.111,146.7623188888889,145.69636250000002,BACKGROUND,10.6,999.7,131.2,2.5114952609524144,0.03863885039637696
27.804076052399992,0.231227780236052,11.0,2025-11-03 13:38:54.190,147.02872972222224,144.9201425,RAW,10.1,999.4,127.3,5.230672609183812,0.04349998231495599
26.105256431066667,0.2476059481044054,12.0,2025-11-03 13:46:53.979,147.16200444444445,144.92038166666666,H2SO4,10.1,999.4,129.5,4.953335177339127,0.04698192703460234
25.098741283433338,0.2197621243832514,13.0,2025-11-03 13:54:53.664,147.29525027777777,144.9201488888889,RAW,10.1,999.4,127.3,4.721728508756312,0.041342993105800266
28.29543073053333,0.2097616570147975,14.0,2025-11-03 14:02:53.325,147.42848944444447,144.92010055555556,AA,10.1,999.4,131.6,5.412265870571744,0.040122586152777244
23.768415282499998,0.2265486806780992,15.0,2025-11-03 14:10:52.546,147.5616063888889,144.9202113888889,RAW,10.1,999.4,131.3,4.54116684545735,0.04328413759814104
14.144863360866667,0.1898297266403932,16.0,2025-11-03 14:18:53.200,147.6951213888889,144.92015805555556,BACKGROUND,10.1,999.4,131.3,2.702501776598708,0.03626865529971984
23.08234081076667,0.2507092663936284,17.0,2025-11-03 14:26:53.536,147.82854805555556,146.51941000000002,AA,10.1,999.4,129.5,4.379752829289843,0.04757076536641795
22.24934979903334,0.2463017417833173,18.0,2025-11-03 14:34:52.121,147.96148833333334,146.51926833333334,H2SO4,9.6,998.8,125.6,4.162492899770168,0.04607906570908541
20.546606670866662,0.2268591451433028,4.0,2025-11-03 14:42:51.611,148.09468,148.09468,AA,9.6,998.8,131.2,3.9286956570605263,0.043377505228281266
11.531778116299998,0.2197107741348736,5.0,2025-11-03 14:50:52.078,148.2281430555555,148.09490472222222,BACKGROUND,9.6,998.8,131.2,2.2049795048606167,0.04201067251542783
14.5988042272,0.1882058682329905,8.0,2025-11-03 14:58:52.276,148.3615313888889,147.4288325,H2SO4,9.6,998.8,131.2,2.7914224321527965,0.03598665166490322
9.714439100653331,0.217910573500316,9.0,2025-11-03 15:06:52.289,148.49486833333333,147.42891194444445,BACKGROUND,9.6,998.8,131.2,1.8574879695161794,0.04166645799241113
14.719561640899997,0.1810132587138654,11.0,2025-11-03 15:22:51.003,148.7611777777778,146.65259055555555,RAW,9.6,998.8,127.3,2.772365211046191,0.03409305748630573
14.9122268966,0.2414237634513778,12.0,2025-11-03 15:30:50.512,148.8943747222222,146.65275194444445,H2SO4,9.3,998.3,129.5,2.8344077139791035,0.04588807441097017
14.951221567533334,0.2236306038023205,13.0,2025-11-03 15:38:49.614,149.02745861111111,146.65235722222224,RAW,9.3,998.3,127.3,2.8175771289075944,0.042143477825616074
17.677605182166662,0.2045814619964259,14.0,2025-11-03 15:46:49.463,149.16074999999998,146.6523611111111,AA,9.3,998.3,131.6,3.387164653409666,0.039199376254665
15.604518223566668,0.22098964262324,15.0,2025-11-03 15:54:50.723,149.29443333333333,146.6530383333333,RAW,9.3,998.3,131.3,2.9865353649083164,0.04229501824516464
11.0726102759,0.2264513811132321,16.0,2025-11-03 16:02:50.392,149.4276747222222,146.65271138888892,BACKGROUND,9.3,998.3,131.3,2.1191773880516624,0.04334033569236449
14.78117757223333,0.2243211838588347,17.0,2025-11-03 16:10:49.055,149.56063666666668,148.25149861111112,AA,9.3,998.3,129.5,2.809498810803728,0.04263734037492232
15.435166148866667,0.1945248704992773,18.0,2025-11-03 16:18:48.665,149.69386166666666,148.25164166666667,H2SO4,9.3,998.3,125.6,2.889289520823314,0.03641286815136369
14.0847985531,0.2478643139275105,4.0,2025-11-03 16:26:48.582,149.82717194444444,149.82717194444444,AA,9.3,998.3,131.2,2.6946507908083364,0.047420470162913925
9.121269793436667,0.2001128233845393,5.0,2025-11-03 16:34:48.427,149.96046222222222,149.8272238888889,BACKGROUND,9.3,997.9,131.2,1.7443478920025908,0.038269494219399514
11.027127092333332,0.2239762577192603,8.0,2025-11-03 16:42:48.812,150.0939025,149.16120361111112,H2SO4,9.3,997.9,131.2,2.108823259695401,0.04283312760821401
8.128467983433335,0.170193100198598,9.0,2025-11-03 16:50:47.648,150.2269125,149.16095611111112,BACKGROUND,9.3,997.9,131.2,1.5544848812952656,0.03254765863612885
11.6508247247,0.2108620949182285,11.0,2025-11-03 17:06:48.043,150.4936888888889,148.38510166666669,RAW,9.3,997.9,127.3,2.1947333152450716,0.039721313776035806
12.091955922533334,0.2015405430656601,12.0,2025-11-03 17:14:46.960,150.6267213888889,148.38509861111112,H2SO4,9.3,997.9,129.5,2.2974301975506606,0.03829201269307972
12.471894652333331,0.2432456994823307,13.0,2025-11-03 17:22:47.388,150.7601736111111,148.38507222222222,RAW,9.3,997.9,127.3,2.3494030117604088,0.045821600878791745
14.518188352933333,0.2132980763829907,14.0,2025-11-03 17:30:47.165,150.893445,148.3850561111111,AA,9.8,997.8,131.6,2.775489664374732,0.04077689254612753
13.298522968466663,0.1604170589675719,15.0,2025-11-03 17:38:47.009,151.026735,148.38534,RAW,9.8,997.8,131.3,2.5394227971727426,0.030632479829797686
10.07148227131,0.2202220918056382,16.0,2025-11-03 17:46:46.914,151.16004194444443,148.3850786111111,BACKGROUND,9.8,997.8,131.3,1.9232024294525583,0.042052564912536824
12.882102466666662,0.184111623802446,17.0,2025-11-03 17:54:46.589,151.293285,149.98414694444443,AA,9.8,997.8,129.5,2.44298542980801,0.03491526445869465
13.996872929466669,0.2346499546062255,18.0,2025-11-03 18:02:45.464,151.42630583333334,149.98408583333335,H2SO4,9.8,997.8,125.6,2.6141173701540894,0.043824254555504885
12.886089301733332,0.1941478241213923,4.0,2025-11-03 18:10:46.023,151.55979444444444,151.55979444444444,AA,9.8,997.8,131.2,2.459729204392277,0.03705942600416154
8.967662323110002,0.1723677652285509,5.0,2025-11-03 18:18:44.579,151.69272666666666,151.55948833333335,BACKGROUND,9.8,997.8,131.2,1.7117699865943732,0.032901993467596743
10.7181009427,0.2162188214157252,8.0,2025-11-03 18:26:45.187,151.8262288888889,150.89353,H2SO4,9.8,997.8,131.2,2.0458981221585484,0.041272393596092714
8.117053158723333,0.2193316854783443,9.0,2025-11-03 18:34:45.094,151.9595363888889,150.89358,BACKGROUND,10.4,997.8,131.2,1.5461249826442849,0.04177799402965638
11.615403401833332,0.2405933150250107,11.0,2025-11-03 18:50:44.246,152.2259675,150.11738027777778,RAW,10.4,997.8,127.3,2.1793540464498897,0.0451416103693644
12.238440213066667,0.1919833253340422,12.0,2025-11-03 18:58:45.213,152.35956944444442,150.11794666666668,H2SO4,10.4,997.8,129.5,2.3160090107968276,0.03633102778258091
13.1792551973,0.1919832882172295,13.0,2025-11-03 19:06:44.015,152.49257,150.11746861111112,RAW,10.4,997.8,127.3,2.4727736222142815,0.03602109557046774
14.953994019199996,0.221068280924007,14.0,2025-11-03 19:14:44.497,152.62603722222224,150.11764833333334,AA,10.4,997.8,131.6,2.852754750285832,0.04217291967174548
13.769023853499998,0.2057274521933464,15.0,2025-11-03 19:22:44.119,152.75926555555557,150.11787055555556,RAW,10.4,997.8,131.3,2.6237038060955196,0.03920160972056211
10.555270316833337,0.2114261204078461,16.0,2025-11-03 19:30:42.499,152.8921488888889,150.11718555555555,BACKGROUND,10.9,998.2,131.3,2.0085837132142297,0.040232703592822223
13.184979973533334,0.1868446312804579,17.0,2025-11-03 19:38:42.914,153.02559749999998,151.71645944444444,AA,10.9,998.2,129.5,2.491739131274604,0.03531048815884763
14.5029432201,0.2087207116039252,18.0,2025-11-03 19:46:42.625,153.15885055555557,151.71663055555555,H2SO4,10.9,998.2,125.6,2.6992255756160515,0.038846203447951734
13.430842177500002,0.1977648419497201,4.0,2025-11-03 19:54:43.171,153.29233555555558,153.29233555555558,AA,10.9,998.2,131.2,2.554808646156723,0.03761873763697293
9.461617502603335,0.2086346223303688,5.0,2025-11-03 20:02:42.207,153.4254011111111,153.29216277777778,BACKGROUND,10.9,998.2,131.2,1.7997845468524627,0.03968638228138906
11.324910608733331,0.1915304031620497,8.0,2025-11-03 20:10:42.644,153.55885583333335,152.62615694444446,H2SO4,10.9,998.2,131.2,2.1542193079011716,0.036432825546861544
8.665287011396666,0.1777856717827818,9.0,2025-11-03 20:18:42.286,153.69208972222222,152.6261333333333,BACKGROUND,10.9,998.2,131.2,1.648306925624713,0.03381830904054134
12.760515989433332,0.1990923486103958,11.0,2025-11-03 20:34:41.341,153.95849388888888,151.84990666666667,RAW,11.4,998.5,127.3,2.3874668994660984,0.03724977835049078
13.337419203433331,0.2332794514959128,12.0,2025-11-03 20:42:41.361,154.09183277777777,151.85021,H2SO4,11.4,998.5,129.5,2.5168747683490857,0.04402164740336243
15.224382331500005,0.1807900888517337,13.0,2025-11-03 20:50:40.839,154.22502111111112,151.84991972222224,RAW,11.4,998.5,127.3,2.848451340946667,0.03382546232789266
17.021162225766666,0.2130069924440373,14.0,2025-11-03 20:58:41.056,154.35841472222222,151.85002583333332,AA,11.4,998.5,131.6,3.2379644538968306,0.04052068012848035
15.63265359263333,0.2192439783865906,15.0,2025-11-03 21:06:40.209,154.4915127777778,151.85011777777777,RAW,11.4,998.5,131.3,2.970434556800022,0.04165958683282909
