DATE_TIME,TIME_NORM_GLOBAL[h],T[degc],P_ATMOS[hpa],F_BC,Q[m3/s],INTERVAL,START_TIME,T_10cm[degc],Project,Experiment,REPLICATE,Plot
2025-11-01 03:08:45.000,88.52617694444444,8.0,999.4,0.06860179202690628,0.034415112959279966,50,2025-11-01 03:00:44.631,9.2,N-Grass,CattleAcid,2,14AA
2025-11-01 03:16:44.289,88.65931277777779,8.0,999.4,0.019813346951605297,0.034375863625514924,50,2025-11-01 03:08:45.000,9.2,N-Grass,CattleAcid,3,15RAW
2025-11-01 03:32:44.434,88.92601972222222,8.1,999.1,0.05917200600236853,0.034139420030223126,51,2025-11-01 03:16:44.289,9.2,N-Grass,CattleAcid,3,17AA
2025-11-01 03:40:43.506,89.05909527777779,8.1,999.1,0.06031089595762299,0.03362142174269256,51,2025-11-01 03:32:44.434,9.2,N-Grass,CattleAcid,3,18H2SO4
2025-11-01 03:48:43.500,89.19242694444445,8.1,999.1,0.058398968912519625,0.03436277055186325,55,2025-11-01 03:40:43.506,9.2,N-Grass,CattleAcid,1,4AA
2025-11-01 04:04:43.242,89.45902194444444,8.1,999.1,0.03180796573283315,0.03436277055186325,54,2025-11-01 03:48:43.500,9.2,N-Grass,CattleAcid,1,8H2SO4
2025-11-01 04:28:42.154,89.85871972222222,8.1,999.1,0.01690701348057641,0.033848190498164,52,2025-11-01 04:04:43.242,9.2,N-Grass,CattleAcid,1,11RAW
2025-11-01 04:36:42.278,89.99208750000001,8.0,998.6,0.049618841067663066,0.034139420030223126,51,2025-11-01 04:28:42.154,9.2,N-Grass,CattleAcid,2,12H2SO4
2025-11-01 04:44:42.299,90.12542666666668,8.0,998.6,0.02059181438642026,0.033848190498164,52,2025-11-01 04:36:42.278,9.2,N-Grass,CattleAcid,2,13RAW
2025-11-01 04:52:40.812,90.25834694444444,8.0,998.6,0.06482537928189488,0.034415112959279966,51,2025-11-01 04:44:42.299,9.2,N-Grass,CattleAcid,2,14AA
2025-11-01 05:00:41.632,90.39190805555556,8.0,998.6,0.019657550678752005,0.034375863625514924,51,2025-11-01 04:52:40.812,9.2,N-Grass,CattleAcid,3,15RAW
2025-11-01 05:16:40.881,90.65836611111112,8.0,998.6,0.055445512378292545,0.034139420030223126,52,2025-11-01 05:00:41.632,9.2,N-Grass,CattleAcid,3,17AA
2025-11-01 05:24:40.352,90.7915525,8.0,998.6,0.051225248145020524,0.03362142174269256,52,2025-11-01 05:16:40.881,9.2,N-Grass,CattleAcid,3,18H2SO4
2025-11-01 05:32:40.763,90.925,7.5,998.0,0.046235616310238044,0.03436277055186325,56,2025-11-01 05:24:40.352,9.2,N-Grass,CattleAcid,1,4AA
2025-11-01 05:48:39.849,91.19141277777778,7.5,998.0,0.02496469634216191,0.03436277055186325,55,2025-11-01 05:32:40.763,9.2,N-Grass,CattleAcid,1,8H2SO4
2025-11-01 06:12:39.141,91.59121611111112,7.5,998.0,0.011970992787058852,0.033848190498164,53,2025-11-01 05:48:39.849,9.2,N-Grass,CattleAcid,1,11RAW
2025-11-01 06:20:39.532,91.72465805555557,7.5,998.0,0.035548274651522986,0.034139420030223126,52,2025-11-01 06:12:39.141,9.2,N-Grass,CattleAcid,2,12H2SO4
2025-11-01 06:28:39.298,91.85792638888888,7.5,998.0,0.014184756816849635,0.033848190498164,53,2025-11-01 06:20:39.532,9.2,N-Grass,CattleAcid,2,13RAW
2025-11-01 06:36:37.773,91.99083611111112,7.5,997.4,0.04768959149207183,0.034415112959279966,52,2025-11-01 06:28:39.298,9.2,N-Grass,CattleAcid,2,14AA
2025-11-01 06:44:38.565,92.12438944444445,7.5,997.4,0.014702969881650877,0.034375863625514924,52,2025-11-01 06:36:37.773,9.2,N-Grass,CattleAcid,3,15RAW
2025-11-01 07:00:37.519,92.39076555555556,7.5,997.4,0.04153755204494231,0.034139420030223126,53,2025-11-01 06:44:38.565,9.2,N-Grass,CattleAcid,3,17AA
2025-11-01 07:08:37.835,92.52418666666668,7.5,997.4,0.04370271991242083,0.03362142174269256,53,2025-11-01 07:00:37.519,9.2,N-Grass,CattleAcid,3,18H2SO4
2025-11-01 07:16:37.410,92.65740194444444,7.5,997.4,0.0397761251203417,0.03436277055186325,57,2025-11-01 07:08:37.835,9.2,N-Grass,CattleAcid,1,4AA
2025-11-01 07:32:36.290,92.9237575,7.6,997.7,0.022485755744048142,0.03436277055186325,56,2025-11-01 07:16:37.410,9.2,N-Grass,CattleAcid,1,8H2SO4
2025-11-01 07:56:35.752,93.32360805555555,7.6,997.7,0.013933387425639864,0.033848190498164,54,2025-11-01 07:32:36.290,9.2,N-Grass,CattleAcid,1,11RAW
2025-11-01 08:04:35.467,93.45686222222224,7.6,997.7,0.04249620059613482,0.034139420030223126,53,2025-11-01 07:56:35.752,9.2,N-Grass,CattleAcid,2,12H2SO4
2025-11-01 08:12:35.724,93.59026694444444,7.6,997.7,0.01743194231708636,0.033848190498164,54,2025-11-01 08:04:35.467,9.2,N-Grass,CattleAcid,2,13RAW
2025-11-01 08:20:35.851,93.72363555555556,7.6,997.7,0.055836646381993996,0.034415112959279966,53,2025-11-01 08:12:35.724,9.2,N-Grass,CattleAcid,2,14AA
2025-11-01 08:28:34.338,93.85654861111112,7.6,997.7,0.016665783881596393,0.034375863625514924,53,2025-11-01 08:20:35.851,9.2,N-Grass,CattleAcid,3,15RAW
2025-11-01 08:44:34.428,94.12324027777775,8.5,996.8,0.0497118880224082,0.034139420030223126,54,2025-11-01 08:28:34.338,9.2,N-Grass,CattleAcid,3,17AA
2025-11-01 08:52:34.112,94.25648583333331,8.5,996.8,0.04914309432835838,0.03362142174269256,54,2025-11-01 08:44:34.428,9.2,N-Grass,CattleAcid,3,18H2SO4
2025-11-01 09:00:34.667,94.38997333333332,8.5,996.8,0.04841318745548509,0.03436277055186325,58,2025-11-01 08:52:34.112,9.2,N-Grass,CattleAcid,1,4AA
2025-11-01 09:16:32.953,94.65616388888888,8.5,996.8,0.05585814417496798,0.03436277055186325,57,2025-11-01 09:00:34.667,9.2,N-Grass,CattleAcid,1,8H2SO4
2025-11-01 09:40:33.509,95.05631833333332,9.7,996.2,0.03793586124128614,0.033848190498164,55,2025-11-01 09:16:32.953,9.2,N-Grass,CattleAcid,1,11RAW
2025-11-01 09:48:33.424,95.18962805555556,9.7,996.2,0.08391162151101905,0.034139420030223126,54,2025-11-01 09:40:33.509,9.2,N-Grass,CattleAcid,2,12H2SO4
2025-11-01 09:56:32.566,95.32272305555556,9.7,996.2,0.03547630715274151,0.033848190498164,55,2025-11-01 09:48:33.424,9.2,N-Grass,CattleAcid,2,13RAW
2025-11-01 10:04:31.875,95.45586444444444,9.7,996.2,0.07175179121801575,0.034415112959279966,54,2025-11-01 09:56:32.566,9.2,N-Grass,CattleAcid,2,14AA
2025-11-01 10:12:31.828,95.58918472222224,9.7,996.2,0.029139100250132523,0.034375863625514924,54,2025-11-01 10:04:31.875,9.2,N-Grass,CattleAcid,3,15RAW
2025-11-01 10:28:32.240,95.85596583333334,9.7,996.2,0.07874272160051335,0.034139420030223126,55,2025-11-01 10:12:31.828,9.2,N-Grass,CattleAcid,3,17AA
2025-11-01 10:36:31.193,95.98900833333332,10.5,996.0,0.07290297421223314,0.03362142174269256,55,2025-11-01 10:28:32.240,9.2,N-Grass,CattleAcid,3,18H2SO4
2025-11-01 10:44:31.131,96.12232444444444,10.5,996.0,0.07655419286561732,0.03436277055186325,59,2025-11-01 10:36:31.193,9.2,N-Grass,CattleAcid,1,4AA
2025-11-01 11:00:30.339,96.38877111111113,10.5,996.0,0.048489618608786,0.03436277055186325,58,2025-11-01 10:44:31.131,9.2,N-Grass,CattleAcid,1,8H2SO4
2025-11-01 11:24:30.147,96.78871777777778,10.5,996.0,0.0330370471846085,0.033848190498164,56,2025-11-01 11:00:30.339,9.2,N-Grass,CattleAcid,1,11RAW
2025-11-01 11:32:29.315,96.92182,10.9,995.2,0.06447777160157873,0.034139420030223126,55,2025-11-01 11:24:30.147,9.2,N-Grass,CattleAcid,2,12H2SO4
2025-11-01 11:40:30.062,97.05536083333334,10.9,995.2,0.03523853574815338,0.033848190498164,56,2025-11-01 11:32:29.315,9.2,N-Grass,CattleAcid,2,13RAW
2025-11-01 11:48:28.717,97.18832055555556,10.9,995.2,0.0829149840336215,0.034415112959279966,55,2025-11-01 11:40:30.062,9.2,N-Grass,CattleAcid,2,14AA
2025-11-01 11:56:28.477,97.32158722222222,10.9,995.2,0.03452420042033064,0.034375863625514924,55,2025-11-01 11:48:28.717,9.2,N-Grass,CattleAcid,3,15RAW
2025-11-01 12:12:28.178,97.58817083333332,10.9,995.2,0.0797201195869027,0.034139420030223126,56,2025-11-01 11:56:28.477,9.2,N-Grass,CattleAcid,3,17AA
2025-11-01 12:20:27.628,97.72135138888888,10.9,995.2,0.06380832184588284,0.03362142174269256,56,2025-11-01 12:12:28.178,9.2,N-Grass,CattleAcid,3,18H2SO4
2025-11-01 12:28:27.263,97.85458333333334,10.9,995.2,0.06332956652452304,0.03436277055186325,60,2025-11-01 12:20:27.628,9.2,N-Grass,CattleAcid,1,4AA
2025-11-01 12:44:27.410,98.12129083333332,10.7,994.3,0.0360499179730017,0.03436277055186325,59,2025-11-01 12:28:27.263,9.3,N-Grass,CattleAcid,1,8H2SO4
2025-11-01 13:08:26.700,98.5210936111111,10.7,994.3,0.02030680957289393,0.033848190498164,57,2025-11-01 12:44:27.410,9.3,N-Grass,CattleAcid,1,11RAW
2025-11-01 13:16:26.293,98.6543138888889,10.7,994.3,0.040529691576108424,0.034139420030223126,56,2025-11-01 13:08:26.700,9.3,N-Grass,CattleAcid,2,12H2SO4
2025-11-01 13:24:26.614,98.7877363888889,10.7,994.3,0.02071511894691885,0.033848190498164,57,2025-11-01 13:16:26.293,9.3,N-Grass,CattleAcid,2,13RAW
2025-11-01 13:32:26.081,98.92092166666669,10.9,993.6,0.051896366408273165,0.034415112959279966,56,2025-11-01 13:24:26.614,9.4,N-Grass,CattleAcid,2,14AA
2025-11-01 13:40:25.690,99.0541463888889,10.9,993.6,0.021642670289312434,0.034375863625514924,56,2025-11-01 13:32:26.081,9.4,N-Grass,CattleAcid,3,15RAW
2025-11-01 13:56:24.954,99.32060861111113,10.9,993.6,0.05864647780362346,0.034139420030223126,57,2025-11-01 13:40:25.690,9.4,N-Grass,CattleAcid,3,17AA
2025-11-01 14:04:24.440,99.45379916666668,10.9,993.6,0.051764137486642305,0.03362142174269256,57,2025-11-01 13:56:24.954,9.4,N-Grass,CattleAcid,3,18H2SO4
2025-11-01 14:12:24.740,99.58721583333332,10.9,993.6,0.0462290520518677,0.03436277055186325,61,2025-11-01 14:04:24.440,9.4,N-Grass,CattleAcid,1,4AA
2025-11-01 14:28:24.546,99.85382861111113,10.9,993.6,0.026682759029911206,0.03436277055186325,60,2025-11-01 14:12:24.740,9.4,N-Grass,CattleAcid,1,8H2SO4
2025-11-01 14:52:23.138,100.2534375,10.7,992.9,0.016236562154722155,0.033848190498164,58,2025-11-01 14:28:24.546,9.5,N-Grass,CattleAcid,1,11RAW
2025-11-01 15:00:23.588,100.38689583333334,10.7,992.9,0.035869248352403064,0.034139420030223126,57,2025-11-01 14:52:23.138,9.5,N-Grass,CattleAcid,2,12H2SO4
2025-11-01 15:08:23.069,100.520085,10.7,992.9,0.017260578592861862,0.033848190498164,58,2025-11-01 15:00:23.588,9.5,N-Grass,CattleAcid,2,13RAW
2025-11-01 15:16:22.663,100.65330555555556,10.7,992.9,0.04622651320547373,0.034415112959279966,57,2025-11-01 15:08:23.069,9.5,N-Grass,CattleAcid,2,14AA
2025-11-01 15:24:23.177,100.78678166666668,10.7,992.9,0.017720710742752326,0.034375863625514924,57,2025-11-01 15:16:22.663,9.5,N-Grass,CattleAcid,3,15RAW
2025-11-01 15:40:22.326,101.05321194444446,10.5,992.6,0.03949738014025311,0.034139420030223126,58,2025-11-01 15:24:23.177,9.6,N-Grass,CattleAcid,3,17AA
2025-11-01 15:48:21.141,101.18621611111112,10.5,992.6,0.03620534600407452,0.03362142174269256,58,2025-11-01 15:40:22.326,9.6,N-Grass,CattleAcid,3,18H2SO4
2025-11-01 15:56:21.443,101.31963333333331,10.5,992.6,0.030011109393651477,0.03436277055186325,62,2025-11-01 15:48:21.141,9.6,N-Grass,CattleAcid,1,4AA
2025-11-01 16:12:20.592,101.58606361111111,10.5,992.6,0.016509581259163134,0.03436277055186325,61,2025-11-01 15:56:21.443,9.6,N-Grass,CattleAcid,1,8H2SO4
2025-11-01 16:36:19.575,101.98578111111112,10.6,992.7,0.010696317307777906,0.033848190498164,59,2025-11-01 16:12:20.592,9.6,N-Grass,CattleAcid,1,11RAW
2025-11-01 16:44:19.967,102.11922333333334,10.6,992.7,0.025330301603673108,0.034139420030223126,58,2025-11-01 16:36:19.575,9.6,N-Grass,CattleAcid,2,12H2SO4
2025-11-01 16:52:20.367,102.25266777777776,10.6,992.7,0.011835423956603707,0.033848190498164,59,2025-11-01 16:44:19.967,9.6,N-Grass,CattleAcid,2,13RAW
2025-11-01 17:00:20.443,102.38602222222222,10.6,992.7,0.03379182758020114,0.034415112959279966,58,2025-11-01 16:52:20.367,9.6,N-Grass,CattleAcid,2,14AA
2025-11-01 17:08:19.792,102.51917472222222,10.6,992.7,0.012378458115277841,0.034375863625514924,58,2025-11-01 17:00:20.443,9.6,N-Grass,CattleAcid,3,15RAW
2025-11-01 17:24:19.289,102.78570166666668,10.6,992.7,0.02832230359925807,0.034139420030223126,59,2025-11-01 17:08:19.792,9.6,N-Grass,CattleAcid,3,17AA
2025-11-01 17:32:17.723,102.9186,10.6,993.0,0.02977933539832992,0.03362142174269256,59,2025-11-01 17:24:19.289,9.7,N-Grass,CattleAcid,3,18H2SO4
2025-11-01 17:40:18.773,103.052225,10.6,993.0,0.024883407208134343,0.03436277055186325,63,2025-11-01 17:32:17.723,9.7,N-Grass,CattleAcid,1,4AA
2025-11-01 17:56:18.096,103.3187036111111,10.6,993.0,0.013826326732152625,0.03436277055186325,62,2025-11-01 17:40:18.773,9.7,N-Grass,CattleAcid,1,8H2SO4
2025-11-01 18:20:16.588,103.71828472222222,10.6,993.0,0.009272908974295042,0.033848190498164,60,2025-11-01 17:56:18.096,9.7,N-Grass,CattleAcid,1,11RAW
2025-11-01 18:28:16.716,103.8516536111111,10.6,993.0,0.02612392388282533,0.034139420030223126,59,2025-11-01 18:20:16.588,9.7,N-Grass,CattleAcid,2,12H2SO4
2025-11-01 18:36:16.029,103.98479611111112,10.4,993.4,0.012159678625935788,0.033848190498164,60,2025-11-01 18:28:16.716,9.7,N-Grass,CattleAcid,2,13RAW
2025-11-01 18:44:16.194,104.11817527777777,10.4,993.4,0.037939082372355194,0.034415112959279966,59,2025-11-01 18:36:16.029,9.7,N-Grass,CattleAcid,2,14AA
2025-11-01 18:52:15.578,104.2513375,10.4,993.4,0.01270477659126966,0.034375863625514924,59,2025-11-01 18:44:16.194,9.7,N-Grass,CattleAcid,3,15RAW
2025-11-01 19:08:15.055,104.5178588888889,10.4,993.4,0.030724243991542995,0.034139420030223126,60,2025-11-01 18:52:15.578,9.7,N-Grass,CattleAcid,3,17AA
2025-11-01 19:16:14.332,104.6509913888889,10.4,993.4,0.03249743062881078,0.03362142174269256,60,2025-11-01 19:08:15.055,9.7,N-Grass,CattleAcid,3,18H2SO4
2025-11-01 19:24:14.502,104.78437194444444,10.4,993.4,0.026527617805930704,0.03436277055186325,64,2025-11-01 19:16:14.332,9.7,N-Grass,CattleAcid,1,4AA
2025-11-01 19:40:14.286,105.0509786111111,10.4,993.8,0.01650789353952084,0.03436277055186325,63,2025-11-01 19:24:14.502,9.7,N-Grass,CattleAcid,1,8H2SO4
2025-11-01 20:04:13.578,105.45078194444444,10.4,993.8,0.010654921915857618,0.033848190498164,61,2025-11-01 19:40:14.286,9.7,N-Grass,CattleAcid,1,11RAW
2025-11-01 20:12:12.664,105.58386138888888,10.4,993.8,0.029861052282905313,0.034139420030223126,60,2025-11-01 20:04:13.578,9.7,N-Grass,CattleAcid,2,12H2SO4
2025-11-01 20:20:13.359,105.7173877777778,10.4,993.8,0.01258263568636691,0.033848190498164,61,2025-11-01 20:12:12.664,9.7,N-Grass,CattleAcid,2,13RAW
2025-11-01 20:28:12.549,105.85049611111111,10.4,993.8,0.04056860325733504,0.034415112959279966,60,2025-11-01 20:20:13.359,9.7,N-Grass,CattleAcid,2,14AA
2025-11-01 20:36:13.308,105.98404027777778,10.5,994.3,0.014080755048369581,0.034375863625514924,60,2025-11-01 20:28:12.549,9.8,N-Grass,CattleAcid,3,15RAW
2025-11-01 20:52:11.884,106.25031138888887,10.5,994.3,0.04051865756803977,0.034139420030223126,61,2025-11-01 20:36:13.308,9.8,N-Grass,CattleAcid,3,17AA
2025-11-01 21:00:11.059,106.38341555555554,10.5,994.3,0.0400085965262869,0.03362142174269256,61,2025-11-01 20:52:11.884,9.8,N-Grass,CattleAcid,3,18H2SO4
2025-11-01 21:08:11.822,106.51696083333331,10.5,994.3,0.034159058576131336,0.03436277055186325,65,2025-11-01 21:00:11.059,9.8,N-Grass,CattleAcid,1,4AA
2025-11-01 21:24:11.420,106.78351583333334,10.5,994.3,0.01926307448839615,0.03436277055186325,64,2025-11-01 21:08:11.822,9.8,N-Grass,CattleAcid,1,8H2SO4
2025-11-01 21:48:09.950,107.1831075,10.0,994.7,0.010173559591874923,0.033848190498164,62,2025-11-01 21:24:11.420,9.8,N-Grass,CattleAcid,1,11RAW
2025-11-01 21:56:10.013,107.31645833333332,10.0,994.7,0.03051427943588132,0.034139420030223126,61,2025-11-01 21:48:09.950,9.8,N-Grass,CattleAcid,2,12H2SO4
2025-11-01 22:04:09.226,107.44957305555556,10.0,994.7,0.014096603235258649,0.033848190498164,62,2025-11-01 21:56:10.013,9.8,N-Grass,CattleAcid,2,13RAW
2025-11-01 22:12:09.177,107.58289277777776,10.0,994.7,0.04337968951620067,0.034415112959279966,61,2025-11-01 22:04:09.226,9.8,N-Grass,CattleAcid,2,14AA
2025-11-01 22:20:09.184,107.71622805555556,10.0,994.7,0.014480991175511547,0.034375863625514924,61,2025-11-01 22:12:09.177,9.8,N-Grass,CattleAcid,3,15RAW
2025-11-01 22:36:08.749,107.98277388888889,9.2,994.7,0.031086924819978424,0.034139420030223126,62,2025-11-01 22:20:09.184,9.8,N-Grass,CattleAcid,3,17AA
2025-11-01 22:44:08.053,108.11591388888888,9.2,994.7,0.03199785098612068,0.03362142174269256,62,2025-11-01 22:36:08.749,9.8,N-Grass,CattleAcid,3,18H2SO4
2025-11-01 22:52:08.647,108.24941222222223,9.2,994.7,0.027353665187389974,0.03436277055186325,66,2025-11-01 22:44:08.053,9.8,N-Grass,CattleAcid,1,4AA
2025-11-01 23:08:08.140,108.51593805555557,9.2,994.7,0.014840283180637081,0.03436277055186325,65,2025-11-01 22:52:08.647,9.8,N-Grass,CattleAcid,1,8H2SO4
2025-11-01 23:32:06.723,108.91554444444444,9.1,995.1,0.007964108285152538,0.033848190498164,63,2025-11-01 23:08:08.140,9.8,N-Grass,CattleAcid,1,11RAW
2025-11-01 23:40:07.434,109.04907527777776,9.1,995.1,0.021086010417035755,0.034139420030223126,62,2025-11-01 23:32:06.723,9.8,N-Grass,CattleAcid,2,12H2SO4
2025-11-01 23:48:06.092,109.18203583333334,9.1,995.1,0.009521835231624495,0.033848190498164,63,2025-11-01 23:40:07.434,9.8,N-Grass,CattleAcid,2,13RAW
2025-11-01 23:56:05.073,109.31508611111111,9.1,995.1,0.02973489012935381,0.034415112959279966,62,2025-11-01 23:48:06.092,9.8,N-Grass,CattleAcid,2,14AA
2025-11-02 00:04:05.838,109.44863194444444,9.1,995.1,0.010907526392151057,0.034375863625514924,62,2025-11-01 23:56:05.073,9.8,N-Grass,CattleAcid,3,15RAW
2025-11-02 00:20:05.019,109.71507111111111,9.1,995.1,0.02527291789407043,0.034139420030223126,63,2025-11-02 00:04:05.838,9.8,N-Grass,CattleAcid,3,17AA
2025-11-02 00:28:04.049,109.848135,9.1,995.1,0.03144490308288512,0.03362142174269256,63,2025-11-02 00:20:05.019,9.8,N-Grass,CattleAcid,3,18H2SO4
2025-11-02 00:36:04.967,109.98172333333332,8.7,995.2,0.028774099782370922,0.03436277055186325,67,2025-11-02 00:28:04.049,9.8,N-Grass,CattleAcid,1,4AA
2025-11-02 00:52:04.581,110.2482827777778,8.7,995.2,0.015229384049606708,0.03436277055186325,66,2025-11-02 00:36:04.967,9.8,N-Grass,CattleAcid,1,8H2SO4
2025-11-02 01:16:03.786,110.64806194444444,8.7,995.2,0.007389917587051506,0.033848190498164,64,2025-11-02 00:52:04.581,9.8,N-Grass,CattleAcid,1,11RAW
2025-11-02 01:24:03.467,110.78130666666668,8.7,995.2,0.018755776978337666,0.034139420030223126,63,2025-11-02 01:16:03.786,9.8,N-Grass,CattleAcid,2,12H2SO4
2025-11-02 01:32:03.755,110.91472,8.2,995.1,0.008878606558929256,0.033848190498164,64,2025-11-02 01:24:03.467,9.8,N-Grass,CattleAcid,2,13RAW
2025-11-02 01:48:02.622,111.18107194444444,8.2,995.1,0.010155313859460714,0.034375863625514924,63,2025-11-02 01:32:03.755,9.8,N-Grass,CattleAcid,3,15RAW
2025-11-02 02:04:02.680,111.44775472222224,8.2,995.1,0.020676182204299037,0.034139420030223126,64,2025-11-02 01:48:02.622,9.8,N-Grass,CattleAcid,3,17AA
2025-11-02 02:12:02.144,111.58093916666668,8.2,995.1,0.02382764116203802,0.03362142174269256,64,2025-11-02 02:04:02.680,9.8,N-Grass,CattleAcid,3,18H2SO4
2025-11-02 02:20:01.934,111.71421416666666,8.2,995.1,0.019760982526207546,0.03436277055186325,68,2025-11-02 02:12:02.144,9.8,N-Grass,CattleAcid,1,4AA
2025-11-02 02:36:01.147,111.98066222222222,8.1,995.3,0.010896634192678483,0.03436277055186325,67,2025-11-02 02:20:01.934,9.7,N-Grass,CattleAcid,1,8H2SO4
2025-11-02 03:00:00.897,112.38059277777778,8.1,995.3,0.006530880201584088,0.033848190498164,65,2025-11-02 02:36:01.147,9.7,N-Grass,CattleAcid,1,11RAW
2025-11-02 03:08:00.009,112.51367944444443,8.1,995.3,0.017417308685817715,0.034139420030223126,64,2025-11-02 03:00:00.897,9.7,N-Grass,CattleAcid,2,12H2SO4
2025-11-02 03:16:00.079,112.64703222222222,8.1,995.3,0.008798592281665359,0.033848190498164,65,2025-11-02 03:08:00.009,9.7,N-Grass,CattleAcid,2,13RAW
2025-11-02 03:24:00.112,112.78037472222222,8.1,995.3,0.026397663864582154,0.034415112959279966,63,2025-11-02 03:16:00.079,9.7,N-Grass,CattleAcid,2,14AA
2025-11-02 03:31:59.415,112.91351444444444,8.5,995.3,0.008975171404870511,0.034375863625514924,64,2025-11-02 03:24:00.112,9.7,N-Grass,CattleAcid,3,15RAW
2025-11-02 03:47:59.256,113.18013694444446,8.5,995.3,0.01770052380838292,0.034139420030223126,65,2025-11-02 03:31:59.415,9.7,N-Grass,CattleAcid,3,17AA
2025-11-02 03:55:58.387,113.31322888888889,8.5,995.3,0.021295124855917613,0.03362142174269256,65,2025-11-02 03:47:59.256,9.7,N-Grass,CattleAcid,3,18H2SO4
2025-11-02 04:03:58.411,113.44656888888888,8.5,995.3,0.019967521439783174,0.03436277055186325,69,2025-11-02 03:55:58.387,9.7,N-Grass,CattleAcid,1,4AA
2025-11-02 04:19:58.151,113.71316333333333,8.5,995.3,0.012726467259257428,0.03436277055186325,68,2025-11-02 04:03:58.411,9.7,N-Grass,CattleAcid,1,8H2SO4
2025-11-02 04:43:56.865,114.11280611111113,8.2,995.3,0.006174145656367701,0.033848190498164,66,2025-11-02 04:19:58.151,9.7,N-Grass,CattleAcid,1,11RAW
2025-11-02 04:51:56.964,114.24616694444444,8.2,995.3,0.016905901162517528,0.034139420030223126,65,2025-11-02 04:43:56.865,9.7,N-Grass,CattleAcid,2,12H2SO4
2025-11-02 04:59:55.846,114.37918972222222,8.2,995.3,0.008890650200503699,0.033848190498164,66,2025-11-02 04:51:56.964,9.7,N-Grass,CattleAcid,2,13RAW
2025-11-02 05:07:56.523,114.51271111111112,8.2,995.3,0.0269924409731735,0.034415112959279966,64,2025-11-02 04:59:55.846,9.7,N-Grass,CattleAcid,2,14AA
2025-11-02 05:15:57.164,114.6462225,8.2,995.3,0.009602016940049104,0.034375863625514924,65,2025-11-02 05:07:56.523,9.7,N-Grass,CattleAcid,3,15RAW
2025-11-02 05:31:55.808,114.9125125,8.6,995.3,0.018910761769758474,0.034139420030223126,66,2025-11-02 05:15:57.164,9.6,N-Grass,CattleAcid,3,17AA
2025-11-02 05:39:54.971,115.04561333333334,8.6,995.3,0.02056958959579053,0.03362142174269256,66,2025-11-02 05:31:55.808,9.6,N-Grass,CattleAcid,3,18H2SO4
2025-11-02 05:47:55.585,115.17911722222222,8.6,995.3,0.017537378613065892,0.03436277055186325,70,2025-11-02 05:39:54.971,9.6,N-Grass,CattleAcid,1,4AA
2025-11-02 06:03:54.704,115.44553916666666,8.6,995.3,0.009827139149700494,0.03436277055186325,69,2025-11-02 05:47:55.585,9.6,N-Grass,CattleAcid,1,8H2SO4
2025-11-02 06:27:53.483,115.8452,8.6,995.3,0.006419434966892861,0.033848190498164,67,2025-11-02 06:03:54.704,9.6,N-Grass,CattleAcid,1,11RAW
2025-11-02 06:35:52.635,115.97829777777775,8.9,995.1,0.016945926518434223,0.034139420030223126,66,2025-11-02 06:27:53.483,9.6,N-Grass,CattleAcid,2,12H2SO4
2025-11-02 06:43:53.346,116.11182861111112,8.9,995.1,0.009380289755789124,0.033848190498164,67,2025-11-02 06:35:52.635,9.6,N-Grass,CattleAcid,2,13RAW
2025-11-02 06:51:53.321,116.245155,8.9,995.1,0.026867194466431498,0.034415112959279966,65,2025-11-02 06:43:53.346,9.6,N-Grass,CattleAcid,2,14AA
2025-11-02 06:59:53.007,116.37840111111112,8.9,995.1,0.009639517786956734,0.034375863625514924,66,2025-11-02 06:51:53.321,9.6,N-Grass,CattleAcid,3,15RAW
2025-11-02 07:15:51.658,116.64469305555556,8.9,995.1,0.019626756615499175,0.034139420030223126,67,2025-11-02 06:59:53.007,9.6,N-Grass,CattleAcid,3,17AA
2025-11-02 07:23:50.917,116.77782055555556,8.9,995.1,0.02260649747463069,0.03362142174269256,67,2025-11-02 07:15:51.658,9.6,N-Grass,CattleAcid,3,18H2SO4
2025-11-02 07:31:51.720,116.91137694444444,8.9,994.9,0.023784142297566174,0.03436277055186325,71,2025-11-02 07:23:50.917,9.6,N-Grass,CattleAcid,1,4AA
2025-11-02 07:47:50.358,117.17766527777778,8.9,994.9,0.01219784270983951,0.03436277055186325,70,2025-11-02 07:31:51.720,9.6,N-Grass,CattleAcid,1,8H2SO4
2025-11-02 08:11:49.586,117.57745083333332,8.9,994.9,0.007958333683069781,0.033848190498164,68,2025-11-02 07:47:50.358,9.6,N-Grass,CattleAcid,1,11RAW
2025-11-02 08:19:49.723,117.71082222222223,8.9,994.9,0.020539411625198564,0.034139420030223126,67,2025-11-02 08:11:49.586,9.6,N-Grass,CattleAcid,2,12H2SO4
2025-11-02 08:27:49.933,117.84421388888887,8.9,994.9,0.01230758993469286,0.033848190498164,68,2025-11-02 08:19:49.723,9.6,N-Grass,CattleAcid,2,13RAW
2025-11-02 08:35:48.980,117.9772825,8.9,995.1,0.0286836141395598,0.034415112959279966,66,2025-11-02 08:27:49.933,9.6,N-Grass,CattleAcid,2,14AA
2025-11-02 08:43:49.078,118.11064305555556,8.9,995.1,0.011036223366245455,0.034375863625514924,67,2025-11-02 08:35:48.980,9.6,N-Grass,CattleAcid,3,15RAW
