station,date,time,prec,surfwet,glorad,metp,megrtp,mesotp10,mesotp30,meanrh,meanwd,meanwv,wd2,wv2,pres,netrad,heatflux
6069,19/10/2025,4,0,0,0,0.8,-0.7,8,9.8,88.6,null,null,187.3,1.7,1013.1,-15.2,-21.2
6069,19/10/2025,5,0,0,0,1.1,0,7.9,9.8,88,null,null,181.6,1.7,1012.8,-22.5,-20.7
6069,19/10/2025,6,0,0,0,0.9,-0.3,7.8,9.7,89.5,null,null,168.6,1.3,1012.3,-26.5,-19.8
6069,19/10/2025,7,0,0,21.7,0.9,-0.3,7.7,9.6,91.6,null,null,158.5,1.3,1011.9,-10.5,-19
6069,19/10/2025,8,0,0,100.3,2.2,2.1,7.6,9.5,91,null,null,161.2,1.6,1011.8,7.2,-18.5
6069,19/10/2025,9,0,0,223.6,4.4,5.5,7.6,9.5,84.5,null,null,165.1,2.4,1011.6,50.1,-17.8
6069,19/10/2025,10,0,0,352.9,6.7,8.1,7.6,9.4,80.7,null,null,165,3.2,1011.1,145.9,-16
6069,19/10/2025,11,0,0,399.7,8.2,9.8,7.6,9.4,73.3,null,null,161.8,3.8,1010.4,186.8,-13.1
6069,19/10/2025,12,0,0,423.1,9.1,10.6,7.8,9.3,66.2,null,null,157.1,4,1009.5,198.4,-9.9
6069,19/10/2025,13,0,0,393.7,9.6,10.9,7.9,9.3,61.7,null,null,151.2,4.3,1008.4,167.2,-7.2
6069,19/10/2025,14,0,0,316.6,9.5,10.5,8.1,9.2,60.5,null,null,147.5,4.3,1007.4,100,-5.6
6069,19/10/2025,15,0,0,200.8,9.4,9.8,8.3,9.3,62.5,null,null,148.4,3.7,1006.6,9.6,-4.8
6069,19/10/2025,16,0,0,85.9,8.5,8.3,8.4,9.3,66.9,null,null,135.6,3.2,1005.7,-63.3,-4.7
6069,19/10/2025,17,0,0,4.1,7,6,8.5,9.3,71.7,null,null,125.8,2.8,1005.1,-95.7,-5.3
6069,19/10/2025,18,0,0,0,5.9,4.8,8.5,9.3,78,null,null,125.5,2.7,1004.6,-95.6,-6.5
6069,19/10/2025,19,0,0,0,5.2,4.2,8.5,9.4,81.7,null,null,126.8,2.5,1004.1,-92.3,-7.8
6069,19/10/2025,20,0,0,0,5.1,4.1,8.4,9.4,83.5,null,null,128.5,2.8,1003.3,-91.6,-8.9
6069,19/10/2025,21,0,0,0,4.9,4.1,8.4,9.4,85.8,null,null,131.1,3.3,1002.8,-89.9,-9.7
6069,19/10/2025,22,0,0,0,5,4.1,8.3,9.4,87.9,null,null,128.8,2.9,1002.2,-88.7,-10.3
6069,19/10/2025,23,0,0,0,5,4.1,8.2,9.4,88.5,null,null,117.7,2.4,1001.6,-86.8,-10.7
6069,20/10/2025,0,0,0,0,5.1,4.2,8.2,9.4,87.7,null,null,119.9,2.7,1000.7,-87.6,-10.9
6069,20/10/2025,1,0,0,0,5.2,4.2,8.1,9.3,85.6,null,null,125.6,2.7,1000.1,-87.8,-11.1
6069,20/10/2025,2,0,0,0,5.3,4.4,8.1,9.3,84,null,null,126.4,3,999.1,-86.8,-11.3
6069,20/10/2025,3,0,0,0,4.6,3.7,8,9.3,90,null,null,116.8,2.5,998,-78.6,-11.3
6069,20/10/2025,4,0,0,0,5.1,4.5,8,9.3,92.5,null,null,127,3,997.3,-76,-11.5
6069,20/10/2025,5,0,0,0,5.4,4.9,8,9.2,91.7,null,null,125.5,3.2,996.8,-76.6,-11.4
6069,20/10/2025,6,0,0,0,5.8,5.3,7.9,9.2,91.1,null,null,130.4,4.1,996.1,-72,-11.2
6069,20/10/2025,7,0,0,11.1,6.4,6,7.9,9.2,90.4,null,null,127.8,4,995.4,-40,-10.9
6069,20/10/2025,8,0,0,59,7.3,7.1,7.9,9.2,87.9,null,null,139.6,4.9,995.1,11.2,-10.3
6069,20/10/2025,9,0,0,102.8,8,7.9,7.9,9.1,86.4,null,null,137.2,4.8,994.5,35.8,-9.3
6069,20/10/2025,10,0,0,188,8.5,8.8,8,9.1,86,null,null,139.3,4.8,994.1,71.6,-7.9
6069,20/10/2025,11,0,0,180,9,9.4,8.1,9.1,85.2,null,null,140.8,5.1,993.7,89.9,-6.3
6069,20/10/2025,12,0,0,104.7,9.3,9.5,8.2,9.1,84.5,null,null,132,4.4,993,54.2,-4.7
6069,20/10/2025,13,0,0,114.7,9.6,9.7,8.3,9.1,83.9,null,null,131.5,4.8,992.3,59.1,-3.5
6069,20/10/2025,14,0,0,100.6,9.7,9.7,8.5,9.1,84.5,null,null,136.7,5.3,991.5,47.6,-2.7
6069,20/10/2025,15,0,0,41.6,9.9,9.7,8.6,9.2,83.4,null,null,135.4,5.1,991,8.4,-2.3
6069,20/10/2025,16,0.3,0,11.6,9.8,9.5,8.7,9.2,85,null,null,135.8,5.2,990.4,-6.1,-2.1
6069,20/10/2025,17,0.3,0,1,9.5,9.1,8.8,9.2,89,null,null,134.4,4.5,990.1,-10.3,-2.2
6069,20/10/2025,18,0.7,0,0.1,9.3,9,8.8,9.3,91.3,null,null,141.9,4.8,990,-11.2,-2.4
6069,20/10/2025,19,0.9,0,0,9.2,8.9,8.9,9.3,93.2,null,null,139.5,4.9,989.7,-11.6,-2.5
6069,20/10/2025,20,0.3,0,0.3,9.3,9,8.9,9.3,92.6,null,null,141.3,4.6,989.3,-11.1,-2.5
6069,20/10/2025,21,0.7,0,0.3,9.5,9.2,9,9.4,92.9,null,null,144,4.6,989,-11.7,-2.5
6069,20/10/2025,22,0,0,0.5,9.6,9.3,9,9.4,94,null,null,150,4.5,988.7,-11,-2.5
6069,20/10/2025,23,0,0,0.1,9.5,9.3,9.1,9.4,94.1,null,null,145.2,4.1,988.2,-15.6,-2.4
6069,21/10/2025,0,0,0,0,9.5,9.1,9.1,9.5,92.6,null,null,142.8,4.4,987.6,-27.6,-2.3
6069,21/10/2025,1,0,0,0,9.6,9.2,9.1,9.5,91.8,null,null,138.1,4.2,986.9,-24,-2.3
6069,21/10/2025,2,0,0,0.5,9.7,9.4,9.2,9.5,92.8,null,null,137.5,3.5,986.3,-15.2,-2.3
6069,21/10/2025,3,0,0,0,9.8,9.6,9.2,9.5,94.4,null,null,139.4,4.2,985.6,-14.1,-2.2
6069,21/10/2025,4,0,0,0.1,9.8,9.7,9.3,9.6,95.1,null,null,137.4,4.1,984.9,-13.8,-2.1
6069,21/10/2025,5,0,0,0.1,9.8,9.7,9.3,9.6,95.7,null,null,145.8,3.9,984.4,-13.4,-1.9
6069,21/10/2025,6,0,0,0.1,9.8,9.7,9.3,9.6,96.4,null,null,147.4,4.1,984,-12.8,-1.7
6069,21/10/2025,7,0,0,2.8,9.8,9.8,9.4,9.6,97.1,null,null,144.2,4.3,983.7,-10.2,-1.6
6069,21/10/2025,8,0,0,17.9,10.2,10.2,9.4,9.7,97.2,null,null,137.7,4.2,983.3,0.9,-1.4
6069,21/10/2025,9,0,0,29.7,10.7,10.7,9.5,9.7,96.2,null,null,141.4,3.8,983,9.3,-1.1
6069,21/10/2025,10,0.2,0,60.9,11.1,11.2,9.5,9.7,94.8,null,null,144.3,4.5,982.7,32.8,-0.6
6069,21/10/2025,11,0.2,0,69.2,11.1,11.1,9.6,9.8,93.2,null,null,138.1,4.5,982.4,36.4,0.1
6069,21/10/2025,12,0,0,73.4,11.3,11.3,9.7,9.8,91.8,null,null,138.7,4.1,982.1,37.1,0.8
6069,21/10/2025,13,0,0,81.3,11.7,11.7,9.8,9.8,89.9,null,null,142.9,4.4,981.5,41.2,1.4
6069,21/10/2025,14,0,0,56.8,11.8,11.7,9.9,9.8,89,null,null,137.5,4,980.9,23.4,1.9
6069,21/10/2025,15,0,0,28.2,11.8,11.7,9.9,9.9,91.2,null,null,138,4,980.5,4.6,2.2
6069,21/10/2025,16,0,0,13.3,11.7,11.5,10,10,93.3,null,null,137.6,4.1,980,-5.3,2.3
6069,21/10/2025,17,0.7,0,2.1,12,11.7,10.1,10,93.2,null,null,138.7,4.8,979.4,-14.2,2.2
6069,21/10/2025,18,0.6,0,0.1,12,11.8,10.1,10,94.4,null,null,166.3,5,979.3,-15.1,2.1
6069,21/10/2025,19,0,0,0.1,12.2,11.9,10.2,10.1,94,null,null,180,4.3,979.8,-16.3,2.1
6069,21/10/2025,20,0,0,0.3,12.2,11.8,10.2,10.1,93.5,null,null,178.9,3.5,980,-16,2.1
6069,21/10/2025,21,0.4,0,0.4,12.2,11.8,10.3,10.2,95,null,null,193.1,3.2,980.4,-13.8,2.1
6069,21/10/2025,22,0,0,0.2,12.1,11.8,10.3,10.2,93.9,null,null,213.6,3.3,981.1,-15.3,2.2
6069,21/10/2025,23,0,0,0.2,11.9,11.3,10.4,10.2,92.4,null,null,207.2,3,981.6,-20.2,2.2
6069,22/10/2025,0,0,0,0.1,11.6,11,10.4,10.3,92.7,null,null,195.1,2.9,982.1,-26.4,2
6069,22/10/2025,1,0,0,0.2,11.5,11,10.5,10.3,93.3,null,null,182.5,3.6,982.4,-21,1.7
6069,22/10/2025,2,0.5,0,0.1,11.4,11.1,10.5,10.3,94.7,null,null,178.7,3.3,982.5,-18.4,1.4
6069,22/10/2025,3,0.5,0,0.3,11.4,11.1,10.5,10.4,94.7,null,null,176.7,2.8,982.3,-14.4,1.2
6069,22/10/2025,4,0,0,0.2,11.4,11.1,10.5,10.4,94.7,null,null,174.1,3.3,982.3,-14.9,1.2
6069,22/10/2025,5,0,0,0.6,11.5,11.1,10.5,10.4,94.2,null,null,178.6,3.3,982.5,-16.9,1.2
6069,22/10/2025,6,0,0,0.1,11.3,10.8,10.5,10.4,93,null,null,178.6,3.4,982.5,-30.9,1.2
6069,22/10/2025,7,0.1,0,4.7,11.4,11,10.6,10.5,93.9,null,null,174.5,3.2,982.7,-19,1
6069,22/10/2025,8,0,0,21,11.6,11.3,10.6,10.5,93.8,null,null,171.8,3.5,983.1,-3.4,0.8
6069,22/10/2025,9,0.1,0,59.8,11.8,11.7,10.6,10.5,92.9,null,null,171.8,3.8,983.4,26.8,1
6069,22/10/2025,10,0,0,77.8,12,11.9,10.6,10.5,91.9,null,null,170.6,3.9,983.6,36.5,1.4
6069,22/10/2025,11,0,0,81.8,12.3,12.3,10.7,10.6,91.5,null,null,164.1,3.6,983.7,40.3,2.1
6069,22/10/2025,12,0.9,0,81.1,12.3,12.4,10.7,10.6,94.6,null,null,176.4,3.5,983.8,46.4,2.6
6069,22/10/2025,13,0.2,0,140.9,12.7,12.9,10.8,10.6,93,null,null,218.4,3.1,984.2,87.7,3.2
6069,22/10/2025,14,0,0,244.5,13,13.3,10.9,10.7,88.6,null,null,221.7,3.1,984.6,129.8,4.2
6069,22/10/2025,15,0,0,147.4,12.9,13.2,11,10.7,83.6,null,null,230.3,3.6,985,15.6,5.2
6069,22/10/2025,16,0.5,0,20.8,11.8,11.9,11.1,10.7,91.9,null,null,233.6,2.7,985.5,-1.2,5.4
6069,22/10/2025,17,1,0,2.1,10.6,10.5,11.2,10.8,93.9,null,null,237.3,2.5,986,-14.2,4.6
6069,22/10/2025,18,0,0,0,10.4,10.2,11.2,10.8,95.2,null,null,223.8,1.7,986.5,-21.5,3.5
6069,22/10/2025,19,0,0,0,10.3,10.1,11.2,10.9,96,null,null,215.6,1.6,986.9,-17.7,2.5
6069,22/10/2025,20,0,0,0,10,9.6,11.1,10.9,96.1,null,null,201.8,1.2,987.1,-25.8,1.7
6069,22/10/2025,21,0,0,0.2,9.6,9.2,11.1,10.9,95.6,null,null,190.8,1.7,987.3,-24,0.9
6069,22/10/2025,22,0,0,0.1,9.3,8.9,11.1,10.9,95,null,null,185.3,1.6,987.4,-19.9,0
6069,22/10/2025,23,0,0,0,9.1,8.7,11,11,95.2,null,null,176,2.1,987,-29,-0.7
6069,23/10/2025,0,0,0,0,7.9,6.7,11,11,95.4,null,null,168.4,1.6,986.4,-32.6,-1.3
6069,23/10/2025,1,0,0,0,7.6,7,10.9,11,96.2,null,null,176.1,1.7,986.2,-18.4,-2.5
6069,23/10/2025,2,0,0,0,7.4,6.7,10.8,11,95.8,null,null,175.4,1.5,985.6,-17.6,-3.5
6069,23/10/2025,3,0,0,0,6.7,5,10.8,11,95.8,null,null,140.7,0.9,984.6,-22,-4.2
6069,23/10/2025,4,0,0,0.3,6.7,6.3,10.6,11,96.6,null,null,116.7,1.3,983.9,-13.6,-5.6
6069,23/10/2025,5,0,0,0,6.9,6.8,10.5,10.9,97,null,null,102.4,1.7,983,-11.5,-6.4
6069,23/10/2025,6,0,0,0.2,7.5,7.5,10.5,10.9,97.4,null,null,109.8,1.9,982.3,-9.4,-6.3
6069,23/10/2025,7,0,0,4.7,8.1,8.1,10.4,10.9,97.8,null,null,111.3,2.7,981.6,-5.8,-6
6069,23/10/2025,8,0,0,51.1,8.7,8.9,10.4,10.8,98,null,null,111.7,2.8,981.2,26.1,-5.4
6069,23/10/2025,9,0,0,72.8,8.9,9.1,10.3,10.8,97.5,null,null,104,3.3,980.4,41.4,-4.6
6069,23/10/2025,10,0,0,35.3,9.4,9.4,10.3,10.8,95.9,null,null,89.6,3.1,979.2,12.9,-3.5
6069,23/10/2025,11,0.5,0,45.4,9.9,9.8,10.4,10.8,94.9,null,null,85.8,3.7,977.7,22.6,-2.8
6069,23/10/2025,12,0.5,0,43.6,10.4,10.3,10.4,10.8,95.1,null,null,89.8,4.1,976.5,22.7,-2.4
6069,23/10/2025,13,0.8,0,38.7,11.1,10.9,10.4,10.8,94.8,null,null,95.8,4.5,975.2,17.8,-1.9
6069,23/10/2025,14,2.1,0,27.3,11.3,11.1,10.5,10.7,94.9,null,null,99.1,4.5,974.2,8.7,-1.1
6069,23/10/2025,15,0.5,0,19,11.3,11.1,10.5,10.7,94.7,null,null,107.3,4.6,973.5,1.8,-0.4
6069,23/10/2025,16,1.6,0,6.4,11.5,11.2,10.6,10.8,95.4,null,null,111.8,4.5,972.9,-9,0
6069,23/10/2025,17,1.5,0,0.5,11.5,11.3,10.6,10.8,95.8,null,null,115.6,4.6,972.1,-12.7,0.3
6069,23/10/2025,18,2.2,0,0.2,11.6,11.3,10.7,10.8,96.3,null,null,126.1,3.7,972.2,-12.7,0.6
6069,23/10/2025,19,1.3,0,0.1,11.5,11.1,10.7,10.8,96,null,null,127.4,2,972.3,-19.2,0.8
6069,23/10/2025,20,0.1,0,0.4,11.1,10.8,10.8,10.8,95.8,null,null,136.5,2.4,972.4,-18.5,0.8
6069,23/10/2025,21,0,0,0.1,11.1,10.9,10.8,10.8,95.9,null,null,122.1,2.4,972.5,-17.3,0.5
6069,23/10/2025,22,0,0,0.4,11.4,11.2,10.8,10.8,96.7,null,null,120.5,2.1,972.3,-13,0.3
6069,23/10/2025,23,0.9,0,0.1,11.5,11.3,10.8,10.9,97,null,null,105.8,2.3,972.2,-19,0.4
6069,24/10/2025,0,0,0,0,10.8,10.4,10.8,10.9,96.2,null,null,111.2,2.4,971.9,-47.7,0.5
6069,24/10/2025,1,0.1,0,0,10.9,10.5,10.9,10.9,96.1,null,null,111.8,2.5,971.2,-32.8,0.1
6069,24/10/2025,2,0,0,0.2,10.7,10.2,10.9,10.9,94.2,null,null,129.6,3.2,971,-33.9,-0.3
6069,24/10/2025,3,0,0,0.1,9.9,9.4,10.8,10.9,90.9,null,null,133.8,3.2,971,-30.3,-0.6
6069,24/10/2025,4,0,0,0.4,9.7,9.2,10.8,10.9,91.3,null,null,120,2.9,971,-31,-1.2
6069,24/10/2025,5,0,0,0.4,9.9,9.5,10.8,10.9,92.4,null,null,110.4,2.5,970.8,-21.9,-1.7
6069,24/10/2025,6,0,0,0,9.7,9.2,10.8,10.9,93.2,null,null,117.8,3.1,970.6,-27.4,-2
6069,24/10/2025,7,0,0,3.3,9.6,9.2,10.8,10.9,91.7,null,null,112.5,3.2,970.4,-20.2,-2.2
6069,24/10/2025,8,0,0,22.4,9.9,9.7,10.8,11,92.6,null,null,106.6,3.4,970.2,1,-2.4
6069,24/10/2025,9,0,0,44.8,10.1,10.1,10.7,10.9,95,null,null,113.7,3.7,970,21.6,-2.4
6069,24/10/2025,10,0.1,0,84.7,10.3,10.3,10.7,10.9,94.4,null,null,158.4,5.2,970.6,51.7,-1.9
6069,24/10/2025,11,0,0,103.8,10.4,10.5,10.8,10.9,90.1,null,null,181.8,4.4,971.6,60.7,-1.2
6069,24/10/2025,12,0,0,207.1,11.5,11.8,10.8,10.9,86.3,null,null,171.5,3.8,972.2,121.2,-0.4
6069,24/10/2025,13,0,0,138.7,11.9,12,10.8,10.9,81.5,null,null,172.5,4,972.5,63.8,1
6069,24/10/2025,14,0.7,0,100.9,11.4,11.5,10.9,10.9,86.9,null,null,181.3,3.3,973,54.5,2
6069,24/10/2025,15,0.1,0,111.9,11.1,11.3,11,11,93.7,null,null,201.6,1.9,973.6,52.2,2.4
6069,24/10/2025,16,0,0,20.2,10.8,10.4,11.1,11,89.5,null,null,198.1,1.8,974.1,-9,2.4
6069,24/10/2025,17,0.1,0,1.3,10.8,10.4,11.1,11,90.8,null,null,198.1,2.9,974.9,-19.2,1.7
6069,24/10/2025,18,0,0,0,10.3,10,11.1,11,91.4,null,null,212.2,3.7,975.5,-18.5,0.9
6069,24/10/2025,19,0,0,0.2,9.9,9.6,11.1,11,90.5,null,null,215.4,4.1,975.9,-19.1,0
6069,24/10/2025,20,0,0,0,9.9,9.5,11.1,11.1,87.3,null,null,199,4.7,976,-20.4,-0.8
6069,24/10/2025,21,0,0,0,9.9,9.5,11,11.1,86.5,null,null,186.3,5.7,975.7,-21.2,-1.5
6069,24/10/2025,22,0.2,0,0.1,9.7,9.4,11,11.1,89.6,null,null,183.7,6.2,975.4,-13.9,-2.2
6069,24/10/2025,23,0.6,0,0.2,9.5,9.3,11,11.1,92.3,null,null,200.2,5.4,975.7,-13.1,-2.6
6069,25/10/2025,0,0.2,0,0.2,9.3,9.1,10.9,11.1,93.7,null,null,195.4,4.6,976.1,-12.4,-2.9
6069,25/10/2025,1,0,0,0.1,9.1,8.9,10.9,11.1,93.1,null,null,195.8,4.2,976.3,-26.5,-3.1
6069,25/10/2025,2,0,0,0.2,9.1,8.7,10.9,11.1,91,null,null,190.6,4.6,976.3,-30,-3.4
6069,25/10/2025,3,0,0,0,9.1,8.6,10.8,11.1,89.7,null,null,181,4.7,976.1,-20.9,-3.7
6069,25/10/2025,4,0,0,0,8.9,8.5,10.8,11.1,89.4,null,null,179,5.1,975.9,-17.8,-4
6069,25/10/2025,5,0,0,0,8.8,8.4,10.7,11,88,null,null,174.5,5,975.7,-31.8,-4.2
6069,25/10/2025,6,0,0,0,8.9,8.6,10.7,11,88.1,null,null,171.7,5.1,975.2,-30,-4.5
6069,25/10/2025,7,0,0,2.3,9.2,8.9,10.7,11,87.7,null,null,172,5.5,974.9,-16.5,-4.8
6069,25/10/2025,8,0,0,11.3,9.1,8.8,10.6,11,87,null,null,164.6,4.9,974.8,-9.4,-4.8
6069,25/10/2025,9,0,0,41,9.3,9.1,10.6,11,85.8,null,null,160.3,5.8,974.5,13.3,-4.8
6069,25/10/2025,10,0.1,0,50.5,9.1,9,10.6,11,89,null,null,159.7,5.8,974.2,24,-4.5
6069,25/10/2025,11,0,0,102,9.3,9.4,10.6,10.9,89.8,null,null,167.9,5.2,974.4,61.1,-4.1
6069,25/10/2025,12,0.2,0,137.1,9.9,10.3,10.6,10.9,88.9,null,null,171,4.2,974.4,78.8,-3.4
6069,25/10/2025,13,0,0,79.1,10,10.1,10.6,10.9,89.2,null,null,163,3.3,974.1,9,-2.3
6069,25/10/2025,14,0.1,0,44.6,10.2,10.1,10.6,10.9,89.7,null,null,146.8,2.5,973.7,2.8,-1.6
6069,25/10/2025,15,0,0,30,10.5,10.3,10.7,10.9,90.1,null,null,143.1,2.4,973.7,-4.1,-1.5
6069,25/10/2025,16,2.2,0,7.9,10.4,10.2,10.7,10.9,92.5,null,null,155.8,2.6,973.7,-14.9,-1.3
6069,25/10/2025,17,1.1,0,0.4,10.1,9.9,10.7,10.9,95.4,null,null,163.3,1.9,973.8,-13.7,-1.4
6069,25/10/2025,18,1.9,0,0.1,10,9.9,10.7,10.9,96.1,null,null,182.7,1.5,974,-12.3,-1.6
6069,25/10/2025,19,1.6,0,0.1,9.8,9.7,10.7,10.9,95.9,null,null,235.6,2.4,974.3,-13.1,-1.8
6069,25/10/2025,20,0.4,0,0.1,9.4,9.3,10.7,10.9,95.6,null,null,235.2,2.6,974.6,-14,-2
6069,25/10/2025,21,0,0,0.2,8.9,8.6,10.7,10.9,94.4,null,null,231.3,2.7,974.8,-29.5,-2.2
6069,25/10/2025,22,0,0,0.1,8.3,7.8,10.7,10.9,94,null,null,218.8,2.3,974.9,-42.5,-2.6
6069,25/10/2025,23,0,0,0,8.2,7.8,10.7,10.9,94.2,null,null,209.1,2.4,975,-35.7,-3.4
6069,26/10/2025,0,0,0,0.1,8.2,7.7,10.6,10.9,93.9,null,null,204.3,2.7,975,-45.4,-4.1
6069,26/10/2025,1,0,0,0,8.1,7.7,10.6,10.9,93.4,null,null,196.5,3.1,974.8,-33.4,-4.6
6069,26/10/2025,2,0,0,0,8.3,7.9,10.5,10.9,93.4,null,null,182,3,974.4,-26.6,-5
6069,26/10/2025,3,0,0,0.1,8.2,7.8,10.5,10.9,92.8,null,null,176.3,3.4,973.9,-27,-5.1
6069,26/10/2025,4,0.1,0,0,8.2,8,10.4,10.9,92.7,null,null,172.6,4,973.5,-13.9,-5.2
6069,26/10/2025,5,0.5,0,0.1,8.2,8,10.4,10.8,94.4,null,null,165.2,3.8,973.3,-12.1,-5.2
6069,26/10/2025,6,0.3,0,0.1,8.1,8,10.4,10.8,95.5,null,null,153.8,3.1,973.2,-10.2,-5.1
6069,26/10/2025,7,0.2,0,3.8,8,8,10.3,10.8,95.6,null,null,118.9,1.6,973.3,-6.1,-5
6069,26/10/2025,8,0,0,41.4,8.2,8.3,10.3,10.8,96.5,null,null,81.7,1,973.8,23.4,-4.8
6069,26/10/2025,9,0,0,117.7,8.6,9.3,10.3,10.8,96.8,null,null,133.8,1.1,974.5,79.1,-4.3
6069,26/10/2025,10,0,0,91.9,8.8,9.3,10.3,10.8,96.1,null,null,325.4,2,975.2,60.4,-2.8
6069,26/10/2025,11,0,0,103.7,9,9.4,10.4,10.8,95.6,null,null,313,1.9,975.8,69.4,-1.6
6069,26/10/2025,12,0,0,219.4,9.5,10,10.5,10.7,90.9,null,null,321.4,2.5,976.2,142.1,-0.8
6069,26/10/2025,13,0,0,170,10.1,10.8,10.5,10.8,87.2,null,null,318.8,2.5,976.7,88.1,0.1
6069,26/10/2025,14,0.9,0,89.9,9.5,9.7,10.6,10.8,93.8,null,null,309.4,2.4,977,50.4,0.9
6069,26/10/2025,15,0.2,0,99.5,9.7,10,10.7,10.8,92.3,null,null,315.7,2.6,977.3,32,0.9
6069,26/10/2025,16,0,0,19.4,9.2,8.9,10.7,10.8,92,null,null,310.9,2.1,977.5,-32.5,0.7
6069,26/10/2025,17,0,0,0.8,8.2,7.2,10.7,10.8,90.5,null,null,307.1,2.2,977.6,-79.7,-0.3
6069,26/10/2025,18,0,0,0,7,5.7,10.7,10.8,92.2,null,null,277.5,1.3,977.8,-71.1,-2.1
6069,26/10/2025,19,0,0,0,5.9,4,10.7,10.8,93.9,null,null,246,0.6,977.8,-47.1,-4.1
6069,26/10/2025,20,0,0,0,5.6,3.9,10.5,10.9,95,null,null,236.3,0.9,977.5,-33.3,-6.3
6069,26/10/2025,21,0,0,0,5.5,4.5,10.4,10.9,95.7,null,null,210.8,0.9,977.4,-18.8,-8.2
6069,26/10/2025,22,0.5,0,0.3,6.4,6.2,10.3,10.8,95.6,null,null,206.9,1.9,977,-9.2,-9.1
6069,26/10/2025,23,1.3,0,0,7,6.9,10.2,10.8,96.4,null,null,229,1.8,976.4,-7.5,-8.7
6069,27/10/2025,0,1.7,0,0.2,7.8,7.6,10.1,10.8,96.1,null,null,266.6,2.8,976.2,-10.4,-8.2
6069,27/10/2025,1,2.3,0,0.2,7.9,7.7,10.1,10.7,94.5,null,null,271,3.6,976.1,-10.5,-7.9
6069,27/10/2025,2,0.2,0,0,7.5,7.3,10.1,10.7,93.1,null,null,270.5,3.3,975.9,-14.5,-7.8
6069,27/10/2025,3,0.5,0,0.1,7.2,6.9,10,10.7,93.7,null,null,260.6,2.3,975.5,-11.1,-7.5
6069,27/10/2025,4,0.1,0,0.1,7.3,7.1,10,10.6,95.5,null,null,253.7,2.1,975.2,-17.5,-7.4
6069,27/10/2025,5,0,0,0.2,7.2,7,10,10.6,95,null,null,248,2.4,975,-21.6,-7.2
6069,27/10/2025,6,0.1,0,0.1,7.1,6.9,9.9,10.6,94.9,null,null,255.9,2.6,975,-16.1,-7.1
6069,27/10/2025,7,0.4,0,1.8,6.9,6.7,9.9,10.5,94.1,null,null,270.9,2.4,975.2,-11.7,-7.1
6069,27/10/2025,8,0.9,0,27.5,7,6.9,9.9,10.5,94.8,null,null,267.1,2.3,975.7,9.2,-7.1
6069,27/10/2025,9,1.2,0,71.3,7.3,7.4,9.9,10.5,95.2,null,null,263.2,2.2,976,43.3,-7
6069,27/10/2025,10,0.2,0,156.2,7.8,8.2,9.8,10.5,94,null,null,263.4,2.2,976.4,87.8,-6.5
6069,27/10/2025,11,0,0,262.4,8.9,9.8,9.9,10.5,90.1,null,null,266.5,2.5,977.1,136.6,-5.2
6069,27/10/2025,12,0,0,160.8,9.5,9.8,9.9,10.4,87.2,null,null,290.9,3.2,977.2,89.9,-3.3
6069,27/10/2025,13,0,0,162.2,9.2,9.6,10,10.4,88.9,null,null,284.4,3.4,977.7,56.8,-1.9
6069,27/10/2025,14,0,0,99.3,9,9.1,10.1,10.4,88.8,null,null,289.8,3.1,978.2,0.9,-1.2
6069,27/10/2025,15,0,0,109.5,8.8,9.1,10.1,10.4,87.3,null,null,287.2,2.4,978.8,-23.3,-1.5
6069,27/10/2025,16,0,0,40.2,8.6,8.8,10.2,10.4,88.8,null,null,270,1.5,979.3,-57,-2.1
6069,27/10/2025,17,0,0,0,7.4,5.4,10.2,10.5,92.4,null,null,217.7,0.6,979.6,-65.1,-3
6069,27/10/2025,18,0,0,0,6.7,4.7,10.1,10.5,95.1,null,null,208.6,0.9,979.9,-35.1,-4.9
6069,27/10/2025,19,0.7,0,0.6,7.2,6.5,10.1,10.5,95.6,null,null,233.6,1.3,980.4,-14.1,-7
6069,27/10/2025,20,0.2,0,0.1,7.5,7,9.9,10.5,95.4,null,null,250.3,1.7,980.9,-9.6,-7.6
6069,27/10/2025,21,0.1,0,0.3,7.4,7,9.9,10.5,95.6,null,null,252.4,1.9,981.4,-9.7,-7.3
6069,27/10/2025,22,0.1,0,0.1,7.5,7.3,9.8,10.4,95.8,null,null,271.9,1.4,982,-9.1,-7.2
6069,27/10/2025,23,0,0,0.1,7.1,6.2,9.8,10.4,96.2,null,null,259.5,1.1,982.2,-11.1,-7
6069,28/10/2025,0,0,0,0,7.2,6.6,9.8,10.4,95.9,null,null,272,1.5,982.7,-19.4,-7.2
6069,28/10/2025,1,0,0,0.9,7.5,7.1,9.8,10.4,93.1,null,null,275.3,2.2,983.3,-19.6,-7.4
6069,28/10/2025,2,0,0,1.3,8.5,8,9.7,10.3,87.4,null,null,295.7,3.8,984,-34.6,-7.3
6069,28/10/2025,3,0,0,0,8,7.3,9.7,10.4,85.1,null,null,281.2,2.7,984.3,-65.5,-7.1
6069,28/10/2025,4,0,0,0,7.4,6.7,9.7,10.3,83.7,null,null,273,2.6,984.6,-67.1,-7.2
6069,28/10/2025,5,0,0,0,6.7,5.8,9.6,10.3,82.7,null,null,255.8,2.5,984.7,-80.2,-7.7
6069,28/10/2025,6,0,0,0,6,5.2,9.6,10.3,85.1,null,null,249,2.5,984.5,-81.1,-8.6
